puuid,tier,rank_name,kills,deaths,assists,score,hit_accuracy,time_on_target,aim_deviation,reaction_time,shots_fired,shots_hit,wallbang,kill_distance,is_cheating,kda,kd_ratio,score_per_kill,sub_100ms_reaction,sub_50ms_reaction,precision_score,tier_relative_kills,tier_relative_deaths,tier_relative_score,kills_z,deaths_z,score_z
player_53861,19,ascendant,20,4,5,2951,1.0,196.0,1.2,319.1,2,2,0,9.433981132056648,0,6.25,5.0,147.55,0,0,0.8333333333333334,0,-3,151,0.0,-1.0,0.3775
player_44317,7,silver,26,8,10,2945,0.6666666666666666,25.4,2.42,260.9,3,2,0,558.0482058030472,1,4.5,3.25,113.26923076923077,0,0,0.27548209366391185,14,-4,1545,3.5,-1.3333333333333333,5.15
player_57787,26,radiant,24,4,5,4124,0.2857142857142857,200.6,0.57,252.0,7,2,0,869.7497801091989,0,7.25,6.0,171.83333333333334,0,0,0.5012531328320802,-1,0,524,-0.25,0.0,1.1644444444444444
player_35413,12,gold,20,6,19,4732,1.0,53.9,1.136,272.8,2,2,0,519.8726093958019,1,6.5,3.3333333333333335,236.6,0,0,0.8802816901408451,6,-4,2932,1.5,-1.3333333333333333,9.773333333333333
player_62837,18,diamond,51,5,23,5287,1.0,29.7,1.301,80.1,1,1,0,420.4388302714201,1,14.8,10.2,103.66666666666667,1,0,0.7686395080707149,33,-3,2787,8.25,-1.0,7.962857142857143
player_81834,16,diamond,13,10,5,2711,0.7,315.5,1.11,609.0,10,7,0,147.93461393467052,0,1.8,1.3,208.53846153846155,0,0,0.6306306306306305,-5,2,211,-1.25,0.6666666666666666,0.6028571428571429
player_38649,6,bronze,4,13,5,1104,1.0,271.5,1.746,439.8,1,1,0,909.1100978429401,0,0.6923076923076923,0.3076923076923077,276.0,0,0,0.572737686139748,-6,0,4,-1.5,0.0,0.016
player_79813,9,silver,3,8,10,2550,1.0,27.5,1.986,208.5,2,2,0,680.0055073306391,1,1.625,0.375,850.0,0,0,0.5035246727089627,-9,-4,1150,-2.25,-1.3333333333333333,3.8333333333333335
player_44399,4,bronze,10,18,4,976,0.4,279.4,2.597,439.1,5,2,0,515.1876551316034,0,0.7777777777777778,0.5555555555555556,97.6,0,0,0.15402387370042359,0,5,-124,0.0,1.6666666666666667,-0.496
player_58930,26,radiant,68,0,24,6908,1.0,36.9,1.671,234.2,1,1,0,230.07766080173886,1,92.0,68.0,101.58823529411765,0,0,0.5984440454817475,43,-4,3308,10.75,-2.0,7.351111111111111
player_34235,2,iron,6,18,3,830,0.3333333333333333,301.0,0.627,401.6,6,2,0,612.5853818040387,0,0.5,0.3333333333333333,138.33333333333334,0,0,0.531632110579479,-2,3,-70,-0.5,1.0,-0.35
player_10012,19,ascendant,25,4,17,5593,1.0,46.2,0.589,309.2,1,1,0,455.69649987683675,1,10.5,6.25,223.72,0,0,1.697792869269949,5,-3,2793,1.25,-1.0,6.9825
player_52716,14,platinum,23,2,20,4547,0.5,29.7,1.933,316.0,2,1,0,740.4478644712267,1,21.5,11.5,197.69565217391303,0,0,0.2586652871184687,7,-7,2447,1.75,-2.3333333333333335,6.991428571428571
player_29361,20,ascendant,20,9,10,2673,0.75,250.0,1.8,350.9,8,6,0,788.4376005747059,0,3.3333333333333335,2.2222222222222223,133.65,0,0,0.41666666666666663,0,2,-127,0.0,0.6666666666666666,-0.3175
player_70339,18,diamond,25,11,9,1839,0.8,306.7,2.458,392.1,10,8,0,33.20993827154755,0,3.090909090909091,2.272727272727273,73.56,0,0,0.32546786004882017,7,3,-661,1.75,1.0,-1.8885714285714286
player_26841,12,gold,30,5,8,2873,0.5,56.0,1.163,218.5,2,1,0,288.80825819217847,1,7.6,6.0,95.76666666666667,0,0,0.42992261392949266,16,-5,1073,4.0,-1.6666666666666667,3.5766666666666667
player_84233,10,gold,22,4,13,2351,0.6666666666666666,60.8,1.698,216.7,3,2,0,666.7116093184518,1,8.75,5.5,106.86363636363636,0,0,0.39261876717707106,8,-6,551,2.0,-2.0,1.8366666666666667
player_41917,16,diamond,12,13,6,2350,1.0,272.5,1.886,404.5,1,1,0,737.3484454448925,0,1.3846153846153846,0.9230769230769231,195.83333333333334,0,0,0.5302226935312832,-6,5,-150,-1.5,1.6666666666666667,-0.42857142857142855
player_48267,26,radiant,23,6,11,4103,1.0,183.5,2.701,294.6,5,5,0,231.5102589519522,0,5.666666666666667,3.8333333333333335,178.3913043478261,0,0,0.3702332469455757,-2,2,503,-0.5,1.0,1.1177777777777778
player_46109,11,gold,32,5,12,3526,0.6666666666666666,68.0,2.012,150.5,3,2,0,622.984277490211,1,8.8,6.4,110.1875,0,0,0.33134526176275675,18,-5,1726,4.5,-1.6666666666666667,5.753333333333333
player_55650,10,gold,11,8,6,2121,1.0,190.6,2.713,250.1,2,2,0,763.140334407768,0,2.125,1.375,192.8181818181818,0,0,0.36859565057132326,-3,-2,321,-0.75,-0.6666666666666666,1.07
player_42477,9,silver,23,2,9,1899,1.0,32.2,3.66,206.1,3,3,0,687.4180387508026,1,16.0,11.5,82.56521739130434,0,0,0.27322404371584696,11,-10,499,2.75,-3.3333333333333335,1.6633333333333333
player_11823,2,iron,4,14,3,925,1.0,252.1,2.03,326.1,3,3,0,927.4409361247755,0,0.5,0.2857142857142857,231.25,0,0,0.4926108374384237,-4,-1,25,-1.0,-0.3333333333333333,0.125
player_26676,15,platinum,16,11,6,2397,0.5,407.4,1.257,579.5,10,5,0,647.5853148427626,0,2.0,1.4545454545454546,149.8125,0,0,0.3977724741447892,0,2,297,0.0,0.6666666666666666,0.8485714285714285
player_14826,15,platinum,42,6,5,4713,1.0,57.7,2.18,173.3,1,1,0,968.5112802647163,1,7.833333333333333,7.0,112.21428571428571,0,0,0.4587155963302752,26,-3,2613,6.5,-1.0,7.465714285714285
player_98233,20,ascendant,33,0,16,6499,0.6666666666666666,45.1,1.468,297.7,3,2,0,930.9331340112459,1,49.0,33.0,196.93939393939394,0,0,0.45413260672116257,13,-7,3699,3.25,-2.3333333333333335,9.2475
player_67220,27,radiant,45,0,18,6406,1.0,44.2,2.179,190.5,2,2,0,719.8821639685208,1,63.0,45.0,142.35555555555555,0,0,0.4589261128958238,20,-4,2806,5.0,-2.0,6.235555555555556
player_97426,4,bronze,12,11,5,1115,1.0,357.5,1.324,569.3,1,1,0,156.3414212548933,0,1.5454545454545454,1.0909090909090908,92.91666666666667,0,0,0.755287009063444,2,-2,15,0.5,-0.6666666666666666,0.06
player_42536,7,silver,25,10,2,2531,1.0,10.0,2.165,168.6,2,2,0,859.915350485151,1,2.7,2.5,101.24,0,0,0.4618937644341801,13,-2,1131,3.25,-0.6666666666666666,3.77
player_99914,18,diamond,24,7,6,2577,0.5714285714285714,430.0,1.702,606.2,7,4,0,909.8129258259634,0,4.285714285714286,3.4285714285714284,107.375,0,0,0.33573946617424877,6,-1,77,1.5,-0.3333333333333333,0.22
player_62013,15,platinum,14,7,8,2310,0.5,186.9,1.509,262.3,4,2,0,728.1104998556194,0,3.142857142857143,2.0,165.0,0,0,0.3313452617627568,-2,-2,210,-0.5,-0.6666666666666666,0.6
player_80483,13,platinum,15,14,8,2407,1.0,347.2,2.086,533.3,4,4,0,86.57488088354498,0,1.6428571428571428,1.0714285714285714,160.46666666666667,0,0,0.4793863854266539,-1,5,307,-0.25,1.6666666666666667,0.8771428571428571
player_17812,22,immortal,26,3,17,6469,0.6666666666666666,55.2,1.179,141.4,3,2,0,550.2900417052809,1,14.333333333333334,8.666666666666666,248.80769230769232,0,0,0.5654509471303364,4,-3,3269,1.0,-1.0,8.1725
player_20143,26,radiant,57,1,24,7928,1.0,29.4,0.4,220.5,1,1,0,955.9734776655679,1,81.0,57.0,139.08771929824562,0,0,2.5,32,-3,4328,8.0,-1.5,9.617777777777778
player_83027,2,iron,11,15,1,790,0.1,398.9,1.258,497.6,10,1,0,913.4033063220212,0,0.8,0.7333333333333333,71.81818181818181,0,0,0.0794912559618442,3,0,-110,0.75,0.0,-0.55
player_95455,6,bronze,9,14,6,1107,0.25,324.8,1.964,597.2,4,1,0,207.20118242905866,0,1.0714285714285714,0.6428571428571429,123.0,0,0,0.12729124236252545,-1,1,7,-0.25,0.3333333333333333,0.028
player_48763,25,radiant,41,4,16,5448,0.6666666666666666,29.8,2.224,94.2,3,2,0,736.4719478703857,1,14.25,10.25,132.8780487804878,1,0,0.29976019184652275,16,0,1848,4.0,0.0,4.1066666666666665
player_95140,13,platinum,21,4,7,5269,1.0,79.5,2.143,371.9,2,2,0,443.8419200571304,1,7.0,5.25,250.9047619047619,0,0,0.46663555762949144,5,-5,3169,1.25,-1.6666666666666667,9.054285714285715
player_24416,26,radiant,35,0,16,6562,0.6666666666666666,80.9,2.083,378.2,3,2,0,652.5465883751135,1,51.0,35.0,187.4857142857143,0,0,0.3200512081933109,10,-4,2962,2.5,-2.0,6.582222222222223
player_27098,2,iron,7,13,7,879,1.0,302.9,1.956,383.2,2,2,0,738.4747795287257,0,1.0769230769230769,0.5384615384615384,125.57142857142857,0,0,0.5112474437627812,-1,-2,-21,-0.25,-0.6666666666666666,-0.105
player_53609,1,iron,3,14,4,879,0.75,402.6,2.453,498.1,4,3,0,704.5794277439555,0,0.5,0.21428571428571427,293.0,0,0,0.30574806359559725,-5,-1,-21,-1.25,-0.3333333333333333,-0.105
player_12844,16,diamond,19,8,5,2796,0.3333333333333333,257.3,2.019,345.1,6,2,0,618.1636838249235,0,3.0,2.375,147.1578947368421,0,0,0.16509823344890207,1,0,296,0.25,0.0,0.8457142857142858
player_78503,6,bronze,8,14,0,999,0.2,323.5,1.97,412.8,5,1,0,886.829183101233,0,0.5714285714285714,0.5714285714285714,124.875,0,0,0.10152284263959392,-2,1,-101,-0.5,0.3333333333333333,-0.404
player_44563,3,iron,1,11,1,2170,0.5,25.9,1.077,123.9,2,1,0,90.78116544746483,1,0.18181818181818182,0.09090909090909091,2170.0,0,0,0.46425255338904364,-7,-4,1270,-1.75,-1.3333333333333333,6.35
player_98093,1,iron,6,16,5,831,0.6666666666666666,338.9,1.897,535.6,6,4,0,30.65289545866788,0,0.6875,0.375,138.5,0,0,0.3514320857494289,-2,1,-69,-0.5,0.3333333333333333,-0.345
player_67368,10,gold,18,6,5,1335,0.75,311.5,1.341,581.0,8,6,0,723.9178406421546,0,3.8333333333333335,3.0,74.16666666666667,0,0,0.5592841163310962,4,-4,-465,1.0,-1.3333333333333333,-1.55
player_65407,27,radiant,44,2,15,4337,1.0,27.4,1.342,147.2,1,1,0,845.5288108633556,1,29.5,22.0,98.56818181818181,0,0,0.7451564828614009,19,-2,737,4.75,-1.0,1.6377777777777778
player_45433,11,gold,17,16,8,1986,0.8,384.1,1.381,619.9,5,4,0,11.910499569707484,0,1.5625,1.0625,116.82352941176471,0,0,0.5792903692976105,3,6,186,0.75,2.0,0.62
player_24611,21,ascendant,44,0,12,5497,1.0,10.0,1.897,126.9,1,1,0,856.5722386348979,1,56.0,44.0,124.93181818181819,0,0,0.5271481286241434,24,-7,2697,6.0,-2.3333333333333335,6.7425
player_57554,2,iron,12,17,4,785,1.0,247.2,1.848,452.6,2,2,0,17.824140933015585,0,0.9411764705882353,0.7058823529411765,65.41666666666667,0,0,0.5411255411255411,4,2,-115,1.0,0.6666666666666666,-0.575
player_75823,11,gold,22,8,7,3829,0.6666666666666666,38.5,0.846,160.5,3,2,0,346.3692971381846,1,3.625,2.75,174.04545454545453,0,0,0.7880220646178093,8,-2,2029,2.0,-0.6666666666666666,6.763333333333334
player_76915,6,bronze,10,9,7,884,0.3333333333333333,148.8,0.936,251.2,3,1,0,498.363100560224,0,1.8888888888888888,1.1111111111111112,88.4,0,0,0.35612535612535606,0,-4,-216,0.0,-1.3333333333333333,-0.864
player_25221,17,diamond,43,4,20,6208,1.0,48.7,2.768,314.4,1,1,0,309.5612540354493,1,15.75,10.75,144.37209302325581,0,0,0.36127167630057805,25,-4,3708,6.25,-1.3333333333333333,10.594285714285714
player_58446,6,bronze,15,14,6,982,0.3333333333333333,199.5,0.641,487.6,6,2,0,766.0719613717761,0,1.5,1.0714285714285714,65.46666666666667,0,0,0.5200208008320333,5,1,-118,1.25,0.3333333333333333,-0.472
player_98002,16,diamond,10,3,6,2282,0.75,311.5,2.085,387.5,4,3,0,207.45949002154615,0,5.333333333333333,3.3333333333333335,228.2,0,0,0.3597122302158273,-8,-5,-218,-2.0,-1.6666666666666667,-0.6228571428571429
player_63084,7,silver,7,16,10,1566,1.0,286.7,2.223,533.0,1,1,0,805.3030050856632,0,1.0625,0.4375,223.71428571428572,0,0,0.449842555105713,-5,4,166,-1.25,1.3333333333333333,0.5533333333333333
player_79047,7,silver,5,9,6,1446,0.3333333333333333,332.8,0.747,476.7,3,1,0,596.0368109437538,0,1.2222222222222223,0.5555555555555556,289.2,0,0,0.44622936189201245,-7,-3,46,-1.75,-1.0,0.15333333333333332
player_42289,20,ascendant,37,2,13,3895,0.5,69.3,2.503,287.1,2,1,0,366.2155785872578,1,25.0,18.5,105.27027027027027,0,0,0.1997602876548142,17,-5,1095,4.25,-1.6666666666666667,2.7375
player_76545,1,iron,17,16,6,813,1.0,209.9,1.732,487.6,3,3,0,763.7858142175724,0,1.4375,1.0625,47.8235294117647,0,0,0.5773672055427251,9,1,-87,2.25,0.3333333333333333,-0.435
player_48638,24,immortal,19,9,11,3179,0.2857142857142857,240.8,1.059,482.2,7,2,0,69.04990948582042,0,3.3333333333333335,2.111111111111111,167.31578947368422,0,0,0.26979630379063807,-3,3,-21,-0.75,1.0,-0.0525
player_34944,19,ascendant,41,4,15,5279,1.0,11.9,1.889,165.4,1,1,0,896.2044521201623,1,14.0,10.25,128.7560975609756,0,0,0.5293806246691372,21,-3,2479,5.25,-1.0,6.1975
player_26643,2,iron,4,12,2,1876,1.0,45.4,0.4,179.2,1,1,0,441.15848626089024,1,0.5,0.3333333333333333,469.0,0,0,2.5,-4,-3,976,-1.0,-1.0,4.88
player_96695,27,radiant,56,0,16,6039,1.0,10.0,1.312,129.4,2,2,0,996.8670974608402,1,72.0,56.0,107.83928571428571,0,0,0.7621951219512195,31,-4,2439,7.75,-2.0,5.42
player_93341,27,radiant,54,2,20,7791,0.6666666666666666,44.8,1.257,106.9,3,2,0,601.4652940943477,1,37.0,27.0,144.27777777777777,0,0,0.5303632988597189,29,-2,4191,7.25,-1.0,9.313333333333333
player_92463,1,iron,14,8,8,1195,1.0,24.6,2.455,78.0,1,1,0,412.3860933639736,1,2.75,1.75,85.35714285714286,1,0,0.40733197556008144,6,-7,295,1.5,-2.3333333333333335,1.475
player_67766,13,platinum,13,9,7,1669,1.0,337.5,2.367,629.0,1,1,0,738.4800132705016,0,2.2222222222222223,1.4444444444444444,128.3846153846154,0,0,0.4224757076468103,-3,0,-431,-0.75,0.0,-1.2314285714285715
player_82990,6,bronze,23,2,9,1791,1.0,71.1,0.611,185.3,1,1,0,803.9045963296888,1,16.0,11.5,77.8695652173913,0,0,1.6366612111292962,13,-11,691,3.25,-3.6666666666666665,2.764
player_39976,7,silver,15,7,6,1451,0.8,100.3,1.702,298.7,5,4,0,606.9663664487513,0,3.0,2.142857142857143,96.73333333333333,0,0,0.47003525264394835,3,-5,51,0.75,-1.6666666666666667,0.17
player_18822,3,iron,13,14,6,1290,0.8333333333333334,297.2,1.041,370.3,6,5,0,530.2869411931619,0,1.3571428571428572,0.9285714285714286,99.23076923076923,0,0,0.8005123278898496,5,-1,390,1.25,-0.3333333333333333,1.95
player_40753,1,iron,9,10,0,1533,1.0,25.9,1.174,175.3,1,1,0,254.62073756864342,1,0.9,0.9,170.33333333333334,0,0,0.8517887563884157,1,-5,633,0.25,-1.6666666666666667,3.165
player_83780,17,diamond,21,9,9,2245,1.0,105.2,2.578,302.3,1,1,0,838.6123836433613,0,3.3333333333333335,2.3333333333333335,106.9047619047619,0,0,0.3878975950349108,3,1,-255,0.75,0.3333333333333333,-0.7285714285714285
player_65110,4,bronze,2,7,16,2125,1.0,10.7,1.897,180.1,2,2,0,34.07080861969677,1,2.5714285714285716,0.2857142857142857,1062.5,0,0,0.5271481286241434,-8,-6,1025,-2.0,-2.0,4.1
player_43560,5,bronze,23,3,4,3627,0.5,44.1,1.455,216.7,2,1,0,269.0714403276572,1,9.0,7.666666666666667,157.69565217391303,0,0,0.3436426116838488,13,-10,2527,3.25,-3.3333333333333335,10.108
player_54336,13,platinum,25,6,6,1887,0.375,377.9,3.161,559.9,8,3,0,571.7439724212229,0,5.166666666666667,4.166666666666667,75.48,0,0,0.11863334387851945,9,-3,-213,2.25,-1.0,-0.6085714285714285
player_30655,2,iron,13,14,8,878,1.0,130.2,2.366,223.3,5,5,0,988.2078981671824,0,1.5,0.9285714285714286,67.53846153846153,0,0,0.42265426880811496,5,-1,-22,1.25,-0.3333333333333333,-0.11
player_71215,2,iron,15,8,6,2451,1.0,10.0,2.877,65.4,2,2,0,607.3532250675879,1,2.625,1.875,163.4,1,0,0.3475842891901286,7,-7,1551,1.75,-2.3333333333333335,7.755
player_91904,20,ascendant,24,8,7,2821,0.625,402.2,3.117,510.2,8,5,0,175.6026480438152,0,3.875,3.0,117.54166666666667,0,0,0.20051331408405518,4,1,21,1.0,0.3333333333333333,0.0525
player_56197,4,bronze,8,13,3,1326,1.0,80.0,1.07,238.7,2,2,0,653.5507707898447,0,0.8461538461538461,0.6153846153846154,165.75,0,0,0.9345794392523364,-2,0,226,-0.5,0.0,0.904
player_99125,19,ascendant,51,5,29,5289,1.0,36.6,1.153,308.2,3,3,0,719.5323828709866,1,16.0,10.2,103.70588235294117,0,0,0.8673026886383347,31,-2,2489,7.75,-0.6666666666666666,6.2225
player_68792,2,iron,8,15,5,885,0.5,347.9,1.602,504.1,4,2,0,654.5864190464084,0,0.8666666666666667,0.5333333333333333,110.625,0,0,0.3121098626716604,0,0,-15,0.0,0.0,-0.075
player_41534,23,immortal,33,1,16,5029,1.0,16.7,1.902,296.5,3,3,0,704.9395151358729,1,49.0,33.0,152.3939393939394,0,0,0.5257623554153523,11,-5,1829,2.75,-1.6666666666666667,4.5725
player_23150,20,ascendant,24,6,9,3407,1.0,315.5,0.949,559.4,3,3,0,56.20222415527726,0,5.5,4.0,141.95833333333334,0,0,1.053740779768177,4,-1,607,1.0,-0.3333333333333333,1.5175
player_56871,15,platinum,14,9,6,1930,0.25,221.0,2.354,474.2,4,1,0,715.8100655900279,0,2.2222222222222223,1.5555555555555556,137.85714285714286,0,0,0.10620220900594732,-2,0,-170,-0.5,0.0,-0.4857142857142857
player_13639,9,silver,10,11,8,1314,0.125,314.8,3.091,385.7,8,1,0,505.25289707234714,0,1.6363636363636365,0.9090909090909091,131.4,0,0,0.04043998705920414,-2,-1,-86,-0.5,-0.3333333333333333,-0.2866666666666667
player_98770,3,iron,14,8,16,1154,1.0,45.9,1.697,309.7,3,3,0,721.8723017265592,1,3.75,1.75,82.42857142857143,0,0,0.5892751915144372,6,-7,254,1.5,-2.3333333333333335,1.27
player_20866,3,iron,32,9,12,1842,1.0,88.2,2.445,288.3,2,2,0,796.7117546515802,1,4.888888888888889,3.5555555555555554,57.5625,0,0,0.40899795501022496,24,-6,942,6.0,-2.0,4.71
player_53553,20,ascendant,19,7,6,3581,0.7777777777777778,227.3,1.505,466.5,9,7,0,257.79086484978507,0,3.5714285714285716,2.7142857142857144,188.47368421052633,0,0,0.516795865633075,-1,0,781,-0.25,0.0,1.9525
player_17276,16,diamond,46,5,18,5007,1.0,45.0,1.691,217.9,1,1,0,46.649866023387546,1,12.8,9.2,108.84782608695652,0,0,0.5913660555884092,28,-3,2507,7.0,-1.0,7.162857142857143
player_63006,10,gold,47,10,13,4378,1.0,35.1,2.117,330.0,2,2,0,617.4518280805394,1,6.0,4.7,93.14893617021276,0,0,0.4723665564478035,33,0,2578,8.25,0.0,8.593333333333334
player_48641,5,bronze,10,16,3,985,0.375,294.2,2.45,512.1,8,3,0,391.416772762742,0,0.8125,0.625,98.5,0,0,0.1530612244897959,0,3,-115,0.0,1.0,-0.46
player_11822,11,gold,25,3,14,3171,1.0,61.8,1.826,156.6,2,2,0,102.60959994074625,1,13.0,8.333333333333334,126.84,0,0,0.547645125958379,11,-7,1371,2.75,-2.3333333333333335,4.57
player_30882,26,radiant,29,5,11,3745,1.0,223.0,2.385,363.9,3,3,0,828.7399652484487,0,8.0,5.8,129.13793103448276,0,0,0.41928721174004197,4,1,145,1.0,0.5,0.32222222222222224
player_47561,17,diamond,36,2,10,4389,1.0,65.1,2.363,304.0,1,1,0,96.06924585943207,1,23.0,18.0,121.91666666666667,0,0,0.4231908590774439,18,-6,1889,4.5,-2.0,5.397142857142857
player_16195,5,bronze,21,7,5,2333,0.5,60.9,1.154,208.8,2,1,0,413.3658065200846,1,3.7142857142857144,3.0,111.0952380952381,0,0,0.43327556325823224,11,-6,1233,2.75,-2.0,4.932
player_17123,18,diamond,24,3,8,2155,0.16666666666666666,351.2,3.078,602.5,6,1,0,268.21282594238494,0,10.666666666666666,8.0,89.79166666666667,0,0,0.054147714966428416,6,-5,-345,1.5,-1.6666666666666667,-0.9857142857142858
player_22700,27,radiant,28,9,8,3135,0.5,80.0,1.591,368.7,4,2,0,701.5102921554324,0,4.0,3.111111111111111,111.96428571428571,0,0,0.3142677561282213,3,5,-465,0.75,2.5,-1.0333333333333334
player_15000,1,iron,7,11,6,675,0.4444444444444444,152.1,0.523,216.5,9,4,0,576.9434114365118,0,1.1818181818181819,0.6363636363636364,96.42857142857143,0,0,0.8497981729339281,-1,-4,-225,-0.25,-1.3333333333333333,-1.125
player_16260,9,silver,3,20,11,1420,1.0,263.4,2.258,507.1,9,9,0,382.7723213608841,0,0.7,0.15,473.3333333333333,0,0,0.4428697962798937,-9,8,20,-2.25,2.6666666666666665,0.06666666666666667
player_58555,26,radiant,27,4,9,3863,0.8888888888888888,351.9,2.21,570.1,9,8,0,122.12391248236372,0,9.0,6.75,143.07407407407408,0,0,0.40221216691804923,2,0,263,0.5,0.0,0.5844444444444444
player_12892,17,diamond,49,3,17,4727,1.0,27.1,2.605,277.7,1,1,0,784.6056971498484,1,22.0,16.333333333333332,96.46938775510205,0,0,0.3838771593090211,31,-5,2227,7.75,-1.6666666666666667,6.362857142857143
player_29772,15,platinum,17,12,7,2034,0.5,339.2,2.089,508.5,2,1,0,645.1642039047114,0,2.0,1.4166666666666667,119.6470588235294,0,0,0.23934897079942558,1,3,-66,0.25,1.0,-0.18857142857142858
player_35553,14,platinum,31,6,16,3686,1.0,64.2,1.538,122.1,1,1,0,293.5413088476646,1,7.833333333333333,5.166666666666667,118.90322580645162,0,0,0.6501950585175552,15,-3,1586,3.75,-1.0,4.531428571428571
player_16077,18,diamond,26,4,16,6403,1.0,60.7,2.351,191.8,1,1,0,16.171889190814955,1,10.5,6.5,246.26923076923077,0,0,0.4253509145044662,8,-4,3903,2.0,-1.3333333333333333,11.151428571428571
player_75489,25,radiant,62,1,21,8069,0.6666666666666666,52.9,1.661,192.1,3,2,0,843.1412337206622,1,83.0,62.0,130.1451612903226,0,0,0.4013646397752358,37,-3,4469,9.25,-1.5,9.931111111111111
player_32246,7,silver,23,4,15,2254,1.0,60.4,2.349,320.3,3,3,0,173.84711674341915,1,9.5,5.75,98.0,0,0,0.42571306939123027,11,-8,854,2.75,-2.6666666666666665,2.8466666666666667
player_62290,18,diamond,22,7,11,2552,0.2222222222222222,262.7,1.797,482.1,9,2,0,665.77648651781,0,4.714285714285714,3.142857142857143,116.0,0,0,0.12366289494837074,4,-1,52,1.0,-0.3333333333333333,0.14857142857142858
player_83238,1,iron,8,16,5,953,1.0,414.4,1.369,526.1,5,5,0,377.133146249438,0,0.8125,0.5,119.125,0,0,0.7304601899196493,0,1,53,0.0,0.3333333333333333,0.265
player_65377,13,platinum,43,7,10,2726,0.5,40.8,1.953,301.2,2,1,0,642.4777739346322,1,7.571428571428571,6.142857142857143,63.395348837209305,0,0,0.2560163850486431,27,-2,626,6.75,-0.6666666666666666,1.7885714285714285
player_13030,4,bronze,15,16,7,883,0.3333333333333333,265.5,1.242,525.7,3,1,0,480.48013486511593,0,1.375,0.9375,58.86666666666667,0,0,0.2683843263553408,5,3,-217,1.25,1.0,-0.868
player_39626,8,silver,13,13,7,1374,1.0,262.3,1.108,395.3,1,1,0,116.81951891700291,0,1.5384615384615385,1.0,105.6923076923077,0,0,0.9025270758122743,1,1,-26,0.25,0.3333333333333333,-0.08666666666666667
player_49413,27,radiant,20,5,9,3978,0.625,364.1,2.637,425.0,8,5,0,259.8104693810471,0,5.8,4.0,198.9,0,0,0.23701175578308684,-5,1,378,-1.25,0.5,0.84
player_38656,23,immortal,25,5,7,3474,0.2857142857142857,196.4,2.183,387.2,7,2,0,360.43486235379635,0,6.4,5.0,138.96,0,0,0.13088148681369022,3,-1,274,0.75,-0.3333333333333333,0.685
player_31093,18,diamond,38,2,15,6840,1.0,52.6,2.395,261.7,2,2,0,604.845476134194,1,26.5,19.0,180.0,0,0,0.4175365344467641,20,-6,4340,5.0,-2.0,12.4
player_50761,2,iron,9,10,10,1537,1.0,17.2,0.635,282.8,3,3,0,911.3292983329352,1,1.9,0.9,170.77777777777777,0,0,1.574803149606299,1,-5,637,0.25,-1.6666666666666667,3.185
player_17405,11,gold,11,4,9,2610,1.0,60.9,2.017,298.6,3,3,0,213.41813418732738,1,5.0,2.75,237.27272727272728,0,0,0.495785820525533,-3,-6,810,-0.75,-2.0,2.7
player_43716,12,gold,21,5,6,2872,1.0,19.5,0.422,312.8,1,1,0,263.37065136419403,1,5.4,4.2,136.76190476190476,0,0,2.3696682464454977,7,-5,1072,1.75,-1.6666666666666667,3.5733333333333333
player_82015,6,bronze,23,5,14,1222,1.0,69.9,2.209,340.3,3,3,0,784.5655358222153,1,7.4,4.6,53.130434782608695,0,0,0.4526935264825713,13,-8,122,3.25,-2.6666666666666665,0.488
player_92205,26,radiant,68,1,28,8069,1.0,44.4,2.902,180.7,1,1,0,498.9411287917644,1,96.0,68.0,118.66176470588235,0,0,0.34458993797381116,43,-3,4469,10.75,-1.5,9.931111111111111
player_45906,10,gold,37,5,9,3250,0.5,37.4,1.761,92.8,2,1,0,984.2908360845386,1,9.2,7.4,87.83783783783784,1,0,0.2839295854628052,23,-5,1450,5.75,-1.6666666666666667,4.833333333333333
